district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model,errors_short,gun_owner_fraction_right_only,for_assault_weapon_ban_True_full_sample_mean,for_assault_weapon_ban_True_full_sample_stderr,for_large_magazine_ban_True_full_sample_mean,for_large_magazine_ban_True_full_sample_stderr,for_background_checks_True_full_sample_mean,for_background_checks_True_full_sample_stderr,for_safe_storage_laws_True_full_sample_mean,for_safe_storage_laws_True_full_sample_stderr
IL-17,3.546824,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.38726588,0.42273412,0.0,0.0,house,baseline,None,0.23296164808240413,0.7105105255262762,0.039753256975941176,0.6664333216660833,0.04132765383531003,0.863943197159858,0.030052028671770526,0.8314415720786039,0.032814226612231503
IN-1,6.346558,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.36826721,0.43173279,0.0,0.0,house,baseline,None,0.4068703435171759,0.6896094804740237,0.04055336577062493,0.6456572828641431,0.041926040718681654,0.8591679583979199,0.03049023999970133,0.8341667083354167,0.03260118275683602
IN-2,-26.09934,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.5304967,0.2695033,0.0,0.0,house,baseline,None,0.43387169358467925,0.6505575278763938,0.04179282871882006,0.6081054052702635,0.04279028093255183,0.8345417270863543,0.03257161859750802,0.8182659132956648,0.03380154065365506
IN-3,-34.17117,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.57085585,0.22914415,0.0,0.0,house,baseline,None,0.43392169608480424,0.6456072803640182,0.04192737516389562,0.6003550177508876,0.04293508468783031,0.8490424521226061,0.031380740551903506,0.7939896994849742,0.035450549485784154
IN-4,-33.35265,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.5667632499999999,0.23323675,0.0,0.0,house,baseline,None,0.43957197859892994,0.6511575578778939,0.041776184368188925,0.6000800040002,0.04294001645872688,0.8545177258862944,0.030905562169153536,0.7959397969898495,0.03532566420606134
IN-5,-21.72354,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.5086177000000001,0.2913823,0.0,0.0,house,baseline,None,0.4309215460773039,0.6498824941247062,0.04181146661210928,0.6089304465223261,0.042774202054112656,0.8602430121506075,0.03039263901640259,0.8076153807690385,0.0345508339146542
IN-6,-36.74424,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.5837212,0.2162788,0.0,0.0,house,baseline,None,0.4385219260963048,0.6418070903545177,0.042027331626914244,0.600230011500575,0.04293732814982587,0.8445172258612931,0.03176263074669718,0.8035651782589129,0.0348249789110872
IN-7,36.96736,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.2151632,0.5848368,0.0,0.0,house,baseline,None,0.368218410920546,0.7211860593029651,0.0393053776243498,0.6860093004650233,0.04068126632748281,0.8558677933896695,0.03078611795316844,0.8471673583679185,0.03154014866199602
IN-8,-35.82268,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.5791134,0.2208866,0.0,0.0,house,baseline,None,0.4358717935896795,0.6457322866143307,0.041924038112079565,0.595454772738637,0.043020851340855926,0.8449422471123555,0.03172716920864619,0.8035901795089755,0.03482330437975604
IN-9,-30.11917,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.2,0.55059585,0.24940415,0.0,0.0,house,baseline,None,0.43812190609530477,0.656682834141707,0.041619481025279834,0.6145557277863893,0.04266114453374827,0.8545927296364818,0.030898950382668544,0.8140907045352268,0.0341002858596009
KS-1,-34.44489,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.23,0.55722445,0.21277555,0.0,0.0,house,baseline,None,0.440122006100305,0.6487824391219561,0.04184164240475157,0.595654782739137,0.04301743796207106,0.8510925546277314,0.03120453184635956,0.8042902145107256,0.03477632869927902
KS-2,-20.91362,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.23,0.4895681,0.2804319,0.0,0.0,house,baseline,None,0.42927146357317864,0.6605330266513326,0.04150659447547464,0.6182809140457023,0.042582967882265954,0.8591179558977948,0.03049476489094069,0.8148157407870393,0.034048878254455364
KS-3,-3.199989,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.23,0.400999945,0.369000055,0.0,0.0,house,baseline,None,0.4037701885094255,0.68028401420071,0.04087882251967838,0.6347567378368919,0.04220518764245929,0.8614180709035452,0.030285263702942437,0.8230411520576029,0.033451683997052915
KS-4,-27.53099,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.23,0.52265495,0.24734505,0.0,0.0,house,baseline,None,0.4340217010850543,0.64043202160108,0.04206279162923888,0.5908795439771988,0.04309691111997992,0.8482674133706685,0.03144683136422535,0.7937146857342867,0.0354680598535643
KY-1,-43.40771,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.65203855,0.21796145,0.0,0.0,house,baseline,None,0.5322766138306916,0.6334816740837041,0.04223630760694243,0.6003800190009501,0.04293463564579704,0.8486424321216061,0.03141488764584941,0.8070653532676634,0.03458840481054076
KY-2,-37.63331,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.62316655,0.2468334499999999,0.0,0.0,house,baseline,None,0.5350267513375668,0.6237811890594529,0.04246268572123255,0.5926046302315116,0.04306868717890356,0.8344917245862293,0.03257556395219831,0.8070153507675384,0.03459181499107778
KY-3,20.47426,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.3326287,0.5373713,0.0,0.0,house,baseline,None,0.4652232611630582,0.696684834241712,0.04029362222193776,0.6792339616980849,0.04091428401620526,0.8584179208960447,0.030557977008817395,0.8373668683434172,0.03234695976277793
KY-4,-33.69741,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.60348705,0.2665129499999999,0.0,0.0,house,baseline,None,0.5291764588229412,0.6308315415770789,0.0422999703699673,0.5919545977298865,0.043079386775474314,0.8393669683484175,0.03218580934344347,0.79993999699985,0.03506548989203153
KY-5,-59.78954,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.7339477000000001,0.1360522999999999,0.0,0.0,house,baseline,None,0.5528276413820691,0.6012550627531377,0.0429188457199017,0.5588779438971949,0.043522009656598366,0.8314665733286665,0.0328122862719961,0.7882894144707235,0.035808423662525436
KY-6,-13.11894,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.13,0.5005947,0.3694053,0.0,0.0,house,baseline,None,0.5127256362818141,0.6432821641082054,0.0419888747816952,0.6297814890744537,0.04232481609608341,0.8518925946297315,0.031135215613411527,0.8140657032851643,0.03410205504104447
LA-1,-40.22432,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.6211215999999999,0.2188784,0.0,0.0,house,baseline,None,0.5419770988549427,0.6268813440672034,0.04239232383310951,0.5911795589779489,0.04309204205129416,0.8413920696034802,0.0320208403639009,0.79973998699935,0.035078627676915955
LA-2,55.67659,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.14161705,0.69838295,0.0,0.0,house,baseline,None,0.45797289864493224,0.735686784339217,0.03865244631804833,0.7204610230511526,0.039336661637465443,0.8627931396569828,0.030158679647523425,0.8684934246712336,0.029622933976700266
LA-3,-42.79865,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.6339932500000001,0.2060067499999999,0.0,0.0,house,baseline,None,0.5469773488674434,0.6127306365318266,0.042698482236733316,0.5770288514425721,0.04330371997194133,0.8346667333366669,0.03256175053831017,0.8101655082754138,0.034375221555090464
LA-4,-33.83772,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.5891886,0.2508114,0.0,0.0,house,baseline,None,0.535776788839442,0.6371318565928297,0.04214636759604988,0.5966298314915746,0.04300069150230399,0.8390919545977298,0.03220807192398059,0.7916645832291614,0.035597805860757774
LA-5,-34.14235,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.59071175,0.24928825,0.0,0.0,house,baseline,None,0.5324266213310666,0.6173808690434521,0.042602098634873166,0.5870793539676984,0.043157151485473236,0.8527426371318566,0.031061224151545924,0.8098154907745387,0.034399464292777224
LA-6,-22.77275,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.16,0.53386375,0.30613625,0.0,0.0,house,baseline,None,0.527726386319316,0.6482574128706435,0.04185595850949386,0.6055802790139507,0.04283869592953326,0.8471173558677934,0.0315443767948127,0.8161908095404771,0.03395084051182675
MA-1,21.63849,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.30680755,0.52319245,0.0,0.0,house,baseline,None,0.09980499024951248,0.7378118905945297,0.03855230864226504,0.6898844942247113,0.04054347802055919,0.86026801340067,0.030390362019946965,0.835316765838292,0.032510328814388485
MA-2,29.77662,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.2661169,0.5638831,0.0,0.0,house,baseline,None,0.09160458022901145,0.7555877793889695,0.03766821062920252,0.7084354217710885,0.03983717960127645,0.8704935246762339,0.029430631670466174,0.8394169708485424,0.03218175800691562
MA-3,26.28056,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.2835972,0.5464028,0.0,0.0,house,baseline,None,0.095954797739887,0.7575628781439072,0.037564704050015746,0.7075603780189009,0.03987226699081712,0.8645682284114207,0.029993765027068284,0.8413670683534176,0.032022888198024735
MA-4,27.75373,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.27623135,0.55376865,0.0,0.0,house,baseline,None,0.09075453772688634,0.7543877193859694,0.037730574069512524,0.7107855392769639,0.0397420589257299,0.867968398419921,0.029673035187767743,0.8423171158557927,0.03194487252769831
MA-5,49.79446,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.1660276999999999,0.6639723,0.0,0.0,house,baseline,None,0.08530426521326066,0.7787639381969098,0.03638328807100489,0.735136756837842,0.038678175928310146,0.8677933896694835,0.029689700951517902,0.8620431021551077,0.030227850788503343
MA-6,26.04362,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.2847819,0.5452181,0.0,0.0,house,baseline,None,0.09420471023551177,0.7499624981249062,0.03795713445977949,0.7014350717535877,0.04011291312858431,0.8688434421721086,0.029589446276134575,0.83929196459823,0.03219188427337724
MA-7,73.41786,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.0479106999999999,0.7820893,0.0,0.0,house,baseline,None,0.07505375268763438,0.7912645632281614,0.03562296136155904,0.7587379368968449,0.0375026094752836,0.8799689984499225,0.028487311874920186,0.8731686584329217,0.029169798673255712
MA-8,34.05433,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.2447283499999999,0.5852716499999999,1.1102230246251563e-16,0.0,house,baseline,None,0.09245462273113655,0.7610630531526577,0.03737860108889894,0.7181359067953398,0.03943612798542762,0.8700935046752338,0.029469275960489216,0.8474173708685434,0.031518990348068564
MA-9,16.72963,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.17,0.33135185,0.4986481499999999,0.0,0.0,house,baseline,None,0.09415470773538677,0.7488124406220311,0.03801514556739685,0.6988599429971498,0.04021151238514184,0.8628181409070453,0.030156368741910116,0.8384669233461672,0.03225854456546691
MD-1,-25.06874,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.5553437,0.3046563,0.0,0.0,house,baseline,None,0.2046602330116506,0.6928346417320866,0.04043635342911274,0.6361318065903295,0.042171269199545676,0.8536676833841692,0.03098029962519793,0.8067153357667884,0.034612257363468193
MD-2,10.99566,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.3750217,0.4849783,0.0,0.0,house,baseline,None,0.17545877293864692,0.7114105705285264,0.03971654265620998,0.6802340117005851,0.04088051655893515,0.8521926096304815,0.031109141452517534,0.8208160408020402,0.033615807718717715
MD-3,14.18876,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.3590562,0.5009437999999999,0.0,0.0,house,baseline,None,0.176058802940147,0.7256862843142158,0.03910833152257705,0.6844342217110855,0.040736327841816855,0.855442772138607,0.03082381968275044,0.8292164608230411,0.0329858766935177
MD-4,74.8873,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.0555634999999999,0.8044365,0.0,0.0,house,baseline,None,0.1457572878643932,0.7952397619880994,0.03537064059546996,0.7610130506525327,0.0373812839553113,0.8832691634581729,0.028145592949195625,0.8718935946797339,0.029294644715842904
MD-5,27.6208,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.291896,0.5681039999999999,0.0,0.0,house,baseline,None,0.16900845042252113,0.7504625231261564,0.03793180100535297,0.7012100605030251,0.040121588891258546,0.8739686984349218,0.029090971115078478,0.840842042102105,0.0320658279073751
MD-6,-0.9533374,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.434766687,0.425233313,0.0,0.0,house,baseline,None,0.18620931046552328,0.7126356317815891,0.039666263651441575,0.6594329716485825,0.04153915886488514,0.8512175608780439,0.031193721730324486,0.8271663583179159,0.03314222344927236
MD-7,54.88766,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.1555617,0.7044383,0.0,0.0,house,baseline,None,0.14840742037101856,0.7746887344367218,0.036620657956544636,0.7338616930846542,0.038737525336621996,0.8746437321866094,0.029024162045513717,0.8499924996249812,0.031299334471913576
MD-8,52.80023,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.14,0.1659988499999999,0.6940011500000001,0.0,0.0,house,baseline,None,0.15475773788689434,0.7687134356717835,0.036959705966977965,0.7217110855542777,0.03928264394752135,0.8626681334066704,0.030170229132822073,0.8471673583679183,0.031540148661996024
ME-1,16.01526,Maine,0.36,0.17,0.47,303.0,0.477,0.032,0.477,0.523,0.477,0.523,0.17,0.3349237,0.4950762999999999,0.0,0.0,house,baseline,None,0.4694734736736837,0.693009650482524,0.040429937693517916,0.6562078103905196,0.04163319779426689,0.856242812140607,0.03075277585776547,0.8423671183559178,0.03194075514704383
ME-2,-10.29927,Maine,0.36,0.17,0.47,303.0,0.477,0.032,0.477,0.523,0.477,0.523,0.17,0.46649635,0.3635036499999999,0.0,0.0,house,baseline,None,0.48752437621881095,0.652207610380519,0.04174688134420572,0.6116055802790139,0.04272118391152955,0.856392819640982,0.030739419050757586,0.8130406520326017,0.03417439162742459
MI-1,-23.75547,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.52377735,0.28622265,0.0,0.0,house,baseline,None,0.3992199609980499,0.6543077153857693,0.041687603861590934,0.6125806290314516,0.0427015229825817,0.8509425471273564,0.031217493967655892,0.8137906895344766,0.03412150069340834
MI-2,-31.02191,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.56010955,0.24989045,0.0,0.0,house,baseline,None,0.41977098854942746,0.6424071203560178,0.04201174042325399,0.6017300865043251,0.04291021419807918,0.8462423121156057,0.03161817924591183,0.7968648432421621,0.035265979386243956
MI-3,2.744693,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.391276535,0.418723465,0.0,0.0,house,baseline,None,0.3860193009650483,0.6846592329616481,0.04072849512189793,0.640082004100205,0.04207175790527705,0.8487424371218562,0.031406358022962926,0.8268163408170408,0.03316874584686149
MI-4,-8.712607,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.448563035,0.361436965,0.0,0.0,house,baseline,None,0.3970198509925496,0.675908795439772,0.041025014252061,0.639581979098955,0.04208452475814172,0.8498924946247313,0.03130792393167624,0.8205410270513526,0.03363595853937036
MI-5,-27.44294,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.5422147,0.2677853,0.0,0.0,house,baseline,None,0.40742037101855094,0.6617330866543327,0.04147078482956252,0.6126806340317016,0.04269949629262911,0.8434421721086054,0.03185195685422132,0.8169408470423521,0.03389706522952377
MI-6,21.13806,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.2993097,0.5106903,0.0,0.0,house,baseline,None,0.36701835091754587,0.7078353917695885,0.03986125875692674,0.6708835441772089,0.04118787989513325,0.8682934146707335,0.029642038562291678,0.8382669133456673,0.03227465949878391
MI-7,-3.487974,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.42243987,0.38756013,0.0,0.0,house,baseline,None,0.3951197559877994,0.6641082054102705,0.04139903230164748,0.6290564528226411,0.04234184620237883,0.8479173958697935,0.031476585281049095,0.7992649632481624,0.035109775128177825
MI-8,-1.201374,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.41100687,0.39899313,0.0,0.0,house,baseline,None,0.3800190009500475,0.6748587429371469,0.04105948981521427,0.6294064703235162,0.04233363753868056,0.8598429921496076,0.03042902632279713,0.828066403320166,0.03307379465208942
MI-9,-33.46297,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.57231485,0.23768515,2.220446049250313e-16,0.0,house,baseline,None,0.4200710035501775,0.6389819490974549,0.04209977964020235,0.6020301015050753,0.042904740996280985,0.8426421321066053,0.03191808930132807,0.8061403070153508,0.034651349084120014
MI-10,-5.404607,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.432023035,0.377976965,0.0,0.0,house,baseline,None,0.391969598479924,0.6783839191959598,0.040942816898532686,0.6485074253712686,0.04184914823917515,0.856492824641232,0.030730508161959817,0.8190159507975399,0.033747173124933194
MI-11,14.86063,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.33069685,0.47930315,0.0,0.0,house,baseline,None,0.37171858592929646,0.7005600280014,0.040146587245385806,0.6636581829091455,0.04141271742833289,0.8616930846542328,0.030260027661293248,0.8318915945797289,0.03277926049894485
MI-12,43.95626,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.1852187,0.6247813,0.0,0.0,house,baseline,None,0.34441722086104304,0.7340117005850293,0.0387305645132447,0.6968598429921495,0.040287055251959906,0.8592179608980448,0.03048571380671911,0.8472173608680433,0.031535919353154425
MI-13,45.90776,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.19,0.1754612,0.6345388000000001,0.0,0.0,house,baseline,None,0.3514175708785439,0.7246612330616531,0.0391536509742826,0.6888094404720235,0.040582035018384296,0.8668933446672333,0.029775138408113657,0.8534176708835441,0.0310022128617844
MN-1,-13.93831,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.49469155,0.35530845,0.0,0.0,house,baseline,None,0.40052002600130004,0.6750587529376468,0.041052941183045796,0.6420321016050803,0.04202149331777193,0.8439921996099805,0.031806321345271074,0.8189909495474774,0.033748988850295286
MN-2,1.158694,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.4192065299999999,0.43079347,0.0,0.0,house,baseline,None,0.3902695134756738,0.6905345267263363,0.04052004037488751,0.6417570878543928,0.042028627661872334,0.8467423371168559,0.031576050352806494,0.8136906845342267,0.03412856487117674
MN-3,14.35376,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.3532311999999999,0.4967688,0.0,0.0,house,baseline,None,0.3783189159457973,0.7162858142907145,0.0395143434062876,0.6754337716885844,0.041040639495775244,0.8566428321416071,0.03071713229152041,0.8256912845642282,0.03325366142215444
MN-4,32.09563,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.26452185,0.5854781499999999,1.1102230246251563e-16,0.0,house,baseline,None,0.37576878843942196,0.7229361468073404,0.03922933751758821,0.6893094654732737,0.04056413332010902,0.8632431621581079,0.030117031819436858,0.8508675433771689,0.031223970934023557
MN-5,57.11019,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.1394490499999999,0.71055095,0.0,0.0,house,baseline,None,0.34371718585929295,0.7514125706285314,0.03788348106966809,0.7118355917795889,0.039699139038119995,0.8653182659132956,0.02992356650298685,0.8460173008650432,0.03163709913541229
MN-6,-22.85337,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.53926685,0.31073315,0.0,0.0,house,baseline,None,0.41907095354767737,0.6551077553877693,0.041664785849300855,0.6178808940447023,0.042591489540928756,0.8450422521126056,0.0317188131965219,0.8185659282964148,0.03377981949688059
MN-7,-36.62228,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.6081114,0.2418885999999999,0.0,0.0,house,baseline,None,0.4223711185559278,0.644407220361018,0.041959251770372,0.5927796389819491,0.043065793184122375,0.8423171158557927,0.03194487252769831,0.8098904945247263,0.03439427316279884
MN-8,-14.93217,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.49966085,0.35033915,0.0,0.0,house,baseline,None,0.4095204760238012,0.6621331066553328,0.0414587820988055,0.6186059302965148,0.04257602151633032,0.848742437121856,0.03140635802296293,0.8071903595179759,0.03457987545745713
MO-1,52.22362,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.1488819,0.6711180999999999,0.0,0.0,house,baseline,None,0.46442322116105805,0.7332366618330917,0.038766467309540455,0.7017600880044002,0.04010036103175869,0.8607180359017951,0.03034931981202548,0.8499424971248563,0.03130362980323676
MO-2,-15.00905,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.48504525,0.33495475,0.0,0.0,house,baseline,None,0.5177258862943147,0.6467823391169558,0.04189588324448025,0.6099804990249513,0.04275355236298266,0.846892344617231,0.03156338885184799,0.812015600780039,0.03424633969124577
MO-3,-32.49918,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.5724959000000001,0.2475041,0.0,0.0,house,baseline,None,0.5353767688384419,0.6214560728036402,0.0425142408943548,0.584479223961198,0.04319684021726078,0.8480674033701685,0.03146384071098592,0.8000150007500375,0.035060559693386166
MO-4,-44.84298,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.6342149,0.1857851,0.0,0.0,house,baseline,None,0.5496774838741937,0.6248562428121406,0.04243849632143483,0.5661533076653833,0.043441642674787145,0.8301665083254163,0.03291283880065125,0.8103905195259763,0.03435961343938713
MO-5,19.79319,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.31103405,0.50896595,0.0,0.0,house,baseline,None,0.49987499374968747,0.7009100455022751,0.04013313857978908,0.65940797039852,0.041539896066704544,0.8624181209060453,0.030193302920433127,0.8377668883444173,0.03231487006122846
MO-6,-42.23775,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.62118875,0.19881125,0.0,0.0,house,baseline,None,0.5407770388519426,0.6185809290464523,0.042576556569185124,0.5807290364518226,0.043251904272130014,0.8489674483724186,0.031387148945436406,0.804215210760538,0.034781370020453346
MO-7,-47.12061,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.6456030500000001,0.17439695,0.0,0.0,house,baseline,None,0.5546277313865693,0.6149807490374519,0.0426523586243664,0.5658032901645083,0.04344572686874381,0.8426421321066053,0.03191808930132807,0.8079153957697884,0.034530295096293205
MO-8,-55.91422,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.6895711,0.1304289,0.0,0.0,house,baseline,None,0.5577778888944447,0.6052052602630131,0.042845784093724526,0.5760038001900095,0.0433176338071555,0.852917645882294,0.03104594652704197,0.8006900345017252,0.03501610112237601
MS-1,-34.88673,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.14,0.60443365,0.25556635,0.0,0.0,house,baseline,None,0.5549277463873193,0.6179308965448272,0.042590426005475364,0.5823041152057602,0.04322909036548765,0.8448672433621681,0.03173343318474448,0.8060403020151008,0.03465813566067542
MS-2,23.13287,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.14,0.3143356499999999,0.54566435,0.0,0.0,house,baseline,None,0.5099254962748138,0.6941597079853993,0.04038760684035057,0.6690334516725837,0.041246493727725514,0.8624181209060453,0.030193302920433127,0.8341417070853543,0.032603151569193585
MS-3,-28.1043,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.14,0.5705215,0.2894784999999999,0.0,0.0,house,baseline,None,0.5485274263713186,0.6353817690884545,0.04218981623521776,0.6030301515075753,0.04288637548501996,0.8461173058652933,0.03162869321126767,0.8099654982749138,0.034389079992342766
MS-4,-41.94463,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.14,0.63972315,0.22027685,0.0,0.0,house,baseline,None,0.5562278113905695,0.6158057902895144,0.04263520552647338,0.5870793539676984,0.043157151485473236,0.8449922496124807,0.031722991780487535,0.8124906245312266,0.03421304605447607
MT-1,-9.988488,Montana,0.49,0.21,0.3,312.0,0.65,0.032,0.65,0.35,0.65,0.35,0.21,0.44494244,0.34505756,0.0,0.0,house,baseline,None,0.6463323166158308,0.6275813790689535,0.042376178331034554,0.5873543677183859,0.04315288111342522,0.8495424771238562,0.03133794919152792,0.8112405620281014,0.03430048300202359
