district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model
Massachusetts,33.94325555555556,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.9099999999999999,0.09,0.9099999999999999,0.17,0.24528372222222222,0.5847162777777778,1.2335811384723961e-17,1.0,senate,right_only
Michigan,-0.4524960769230759,Michigan,0.33999999999999997,0.18999999999999997,0.46999999999999986,982.0,0.3890000000000001,0.028000000000000008,0.3890000000000001,0.6109999999999999,0.3890000000000001,0.6109999999999999,0.18999999999999997,0.4072624803846154,0.40273751961538456,1.708035422500241e-17,1.0,senate,right_only
Minnesota,2.0465180000000007,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.15,0.41476740999999995,0.43523259000000003,1.3877787807814457e-17,1.0,senate,right_only
Mississippi,-20.450697499999997,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.45899999999999996,0.541,0.45899999999999996,0.14,0.5322534875,0.32774651250000003,0.0,1.0,senate,right_only
Missouri,-20.700872500000003,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.18,0.5135043625000001,0.30649563750000003,0.0,1.0,senate,right_only
Montana,-19.838439,Montana,0.49,0.21,0.3,312.0,0.65,0.032,0.65,0.35,0.65,0.35,0.21,0.49419219500000006,0.29580780500000003,0.0,1.0,senate,right_only
Nebraska,-25.36994266666667,Nebraska,0.47,0.17,0.36000000000000004,312.0,0.39200000000000007,0.028,0.39200000000000007,0.608,0.39200000000000007,0.608,0.17,0.5418497133333333,0.2881502866666666,0.0,1.0,senate,right_only
Nevada,-0.6144990000000004,Nevada,0.37,0.18,0.46,314.0,0.329,0.028,0.329,0.671,0.329,0.671,0.18,0.4130724950000001,0.40692750499999997,0.0,1.0,senate,right_only
New Hampshire,0.5904515000000001,New Hampshire,0.35,0.2,0.44,303.0,0.463,0.032,0.463,0.5369999999999999,0.463,0.5369999999999999,0.2,0.3970477425,0.4029522575,0.0,1.0,senate,right_only
New Jersey,13.712385416666665,New Jersey,0.29999999999999993,0.18999999999999997,0.5099999999999999,886.0,0.08899999999999998,0.028000000000000008,0.08899999999999998,0.9109999999999999,0.08899999999999998,0.9109999999999999,0.18999999999999997,0.3364380729166667,0.47356192708333333,0.0,1.0,senate,right_only
New Mexico,6.736776666666667,New Mexico,0.36999999999999994,0.15,0.48,312.0,0.359,0.028,0.359,0.641,0.359,0.641,0.15,0.3913161166666666,0.4586838833333333,0.0,1.0,senate,right_only
New York,24.14749506538461,New York,0.28,0.19000000000000006,0.53,1966.0,0.145,0.028000000000000004,0.145,0.855,0.145,0.855,0.19000000000000006,0.28426252467307694,0.525737475326923,0.0,1.0,senate,right_only
North Carolina,-4.908561357142858,North Carolina,0.41000000000000003,0.16999999999999998,0.4299999999999999,1022.0,0.37100000000000005,0.028000000000000008,0.37100000000000005,0.6289999999999998,0.37100000000000005,0.6289999999999998,0.16999999999999998,0.4395428067857142,0.3904571932142857,0.0,1.0,senate,right_only
North Dakota,-37.06978,North Dakota,0.5,0.18,0.33,338.0,0.533,0.032,0.533,0.46699999999999997,0.533,0.46699999999999997,0.18,0.5953489000000001,0.22465110000000002,0.0,1.0,senate,right_only
Ohio,-11.706232933333334,Ohio,0.42,0.18000000000000002,0.40000000000000013,1132.0,0.4189999999999998,0.02800000000000001,0.4189999999999998,0.5809999999999997,0.4189999999999998,0.5809999999999997,0.18000000000000002,0.4685311646666667,0.35146883533333334,0.0,1.0,senate,right_only
Oklahoma,-37.782835999999996,Oklahoma,0.45,0.15,0.4,391.0,0.549,0.028000000000000004,0.549,0.45099999999999996,0.549,0.45099999999999996,0.15,0.61391418,0.23608582,0.0,1.0,senate,right_only
Oregon,11.517054,Oregon,0.32,0.21,0.4699999999999999,419.0,0.414,0.032,0.414,0.5860000000000002,0.414,0.5860000000000002,0.21,0.33741473000000005,0.45258527,0.0,1.0,senate,right_only
Pennsylvania,-3.0848981705882363,Pennsylvania,0.39,0.15,0.46,1366.0,0.402,0.028,0.402,0.598,0.402,0.598,0.15,0.4404244908529411,0.40957550914705876,6.530723674265627e-18,1.0,senate,right_only
Rhode Island,24.077325000000002,Rhode Island,0.3,0.22,0.48,305.0,0.139,0.028,0.139,0.861,0.139,0.861,0.22,0.269613375,0.510386625,0.0,1.0,senate,right_only
South Carolina,-19.295045714285717,South Carolina,0.43000000000000005,0.17999999999999997,0.39000000000000007,495.0,0.45000000000000007,0.028,0.45000000000000007,0.5499999999999999,0.45000000000000007,0.5499999999999999,0.17999999999999997,0.5064752285714286,0.31352477142857144,0.0,1.0,senate,right_only
South Dakota,-32.0032,South Dakota,0.53,0.1,0.37,305.0,0.55,0.028,0.55,0.44999999999999996,0.55,0.44999999999999996,0.1,0.610016,0.289984,0.0,1.0,senate,right_only
Tennessee,-28.025643333333335,Tennessee,0.48000000000000004,0.15,0.36,661.0,0.46900000000000003,0.028,0.46900000000000003,0.531,0.46900000000000003,0.531,0.15,0.5651282166666667,0.2848717833333333,1.2335811384723961e-17,1.0,senate,right_only
Texas,-7.7256518210526295,Texas,0.3900000000000001,0.21,0.4000000000000001,2535.0,0.35500000000000004,0.028,0.35500000000000004,0.6449999999999999,0.35500000000000004,0.6449999999999999,0.21,0.4336282591052631,0.3563717408947368,0.0,1.0,senate,right_only
Utah,-26.04739,Utah,0.54,0.16,0.3,315.0,0.397,0.028,0.397,0.603,0.397,0.603,0.16,0.55023695,0.28976305,0.0,1.0,senate,right_only
Vermont,27.77973,Vermont,0.29,0.14,0.57,306.0,0.503,0.028,0.503,0.497,0.503,0.497,0.14,0.29110135,0.56889865,0.0,1.0,senate,right_only
Virginia,3.3704809090909085,Virginia,0.42999999999999994,0.17999999999999997,0.39,882.0,0.3529999999999999,0.028000000000000004,0.3529999999999999,0.6470000000000001,0.3529999999999999,0.6470000000000001,0.17999999999999997,0.3931475954545455,0.4268524045454546,0.0,1.0,senate,right_only
Washington,11.32105651,Washington,0.33,0.23000000000000004,0.44000000000000006,714.0,0.32100000000000006,0.028000000000000004,0.32100000000000006,0.679,0.32100000000000006,0.679,0.23000000000000004,0.32839471745000004,0.44160528255,0.0,1.0,senate,right_only
West Virginia,-34.383449999999996,West Virginia,0.43,0.16,0.41,309.0,0.6,0.028,0.6,0.4,0.6,0.4,0.16,0.5919172500000001,0.24808274999999996,0.0,1.0,senate,right_only
Wisconsin,-2.7979052499999995,Wisconsin,0.42,0.16,0.42,600.0,0.471,0.028,0.471,0.529,0.471,0.529,0.16,0.43398952625,0.40601047375,0.0,1.0,senate,right_only
Wyoming,-49.86651,Wyoming,0.57,0.18,0.25,316.0,0.607,0.032,0.607,0.393,0.607,0.393,0.18,0.65933255,0.16066745000000004,0.0,1.0,senate,right_only
