district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model,errors_short,gun_owner_fraction_right_only,for_assault_weapon_ban_True_full_sample_mean,for_assault_weapon_ban_True_full_sample_stderr,for_large_magazine_ban_True_full_sample_mean,for_large_magazine_ban_True_full_sample_stderr,for_background_checks_True_full_sample_mean,for_background_checks_True_full_sample_stderr,for_safe_storage_laws_True_full_sample_mean,for_safe_storage_laws_True_full_sample_stderr
IL-15,-42.4285,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.0,0.7121425,0.2878575,0.0,0.0,house,without_center,None,0.2615130756537827,0.6620331016550828,0.041461785887141854,0.61945597279864,0.042557758573350306,0.8133156657832892,0.034155022488555106,0.7994649732486625,0.035096669801815625
IL-16,-25.93611,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.0,0.62968055,0.37031945,0.0,0.0,house,without_center,None,0.256012800640032,0.684259212960648,0.040742412315279836,0.6409070453522676,0.04205058424984065,0.8251912595629782,0.03329123838772856,0.8020651032551628,0.03492505222661672
IL-17,3.546824,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.0,0.48226588,0.51773412,0.0,0.0,house,without_center,None,0.23416170808540426,0.7061353067653382,0.039929027955780884,0.6842592129606481,0.040742412315279836,0.8403670183509175,0.03210457178948537,0.8224411220561028,0.033496133100289205
IN-1,6.346558,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.46826721,0.53173279,0.0,0.0,house,without_center,None,0.3958697934896745,0.7021351067553379,0.040085847800117654,0.6788589429471474,0.0409268912260022,0.844017200860043,0.031804243711571444,0.8371418570928546,0.03236497954461524
IN-2,-26.09934,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.6304967,0.3695033,0.0,0.0,house,without_center,None,0.4338216910845542,0.6548577428871444,0.04167193049725153,0.6332816640832042,0.042241160258463646,0.8328666433321666,0.03270320911049652,0.8106155307765388,0.03434398690374883
IN-3,-34.17117,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.6708558499999999,0.32914415,0.0,0.0,house,without_center,None,0.4352217610880544,0.6514075703785189,0.04176922771858189,0.623481174058703,0.042469396475751535,0.835616780839042,0.03248653455363149,0.8184159207960398,0.03379068437884254
IN-4,-33.35265,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.66676325,0.33323675,0.0,0.0,house,without_center,None,0.4369218460923046,0.643607180359018,0.04198034296481713,0.6216810840542026,0.04250929712122482,0.8248162408120406,0.033319355465606104,0.811515575778789,0.03428129605761603
IN-5,-21.72354,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.6086177,0.3913823,0.0,0.0,house,without_center,None,0.424071203560178,0.6534076703835192,0.04171311828530381,0.6233561678083904,0.042472187504900526,0.8323416170808541,0.03274420952701862,0.8190159507975399,0.033747173124933194
IN-6,-36.74424,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.6837212,0.3162787999999999,0.0,0.0,house,without_center,None,0.4430221511075554,0.6519075953797691,0.04175527643786211,0.6188809440472023,0.0425701280453987,0.8169158457922896,0.03389886116753797,0.803965198259913,0.034798160178979354
IN-7,36.96736,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.3151632,0.6848368,0.0,0.0,house,without_center,None,0.36901845092254615,0.7301865093254662,0.0389062884126404,0.7173108655432772,0.03947110929307614,0.8525926296314816,0.031074307252569464,0.8587929396469823,0.030524144993978992
IN-8,-35.82268,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.6791134,0.3208866,0.0,0.0,house,without_center,None,0.4369718485924296,0.6457322866143307,0.041924038112079565,0.624281214060703,0.04245146257176697,0.8318165908295415,0.032785094070113055,0.8070903545177259,0.03458669938590327
IN-9,-30.11917,Indiana,0.42,0.2,0.37,654.0,0.424,0.028,0.424,0.5760000000000001,0.424,0.5760000000000001,0.0,0.65059585,0.34940415,0.0,0.0,house,without_center,None,0.4385219260963048,0.6507325366268313,0.041787981639406335,0.6259062953147657,0.04241465403843597,0.8305665283264163,0.03288197437434095,0.8089904495224761,0.03445643231451379
KS-1,-34.44489,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.0,0.67222445,0.32777555,0.0,0.0,house,without_center,None,0.4375718785939297,0.6471073553677684,0.041887123818876056,0.6192559627981399,0.04256206817622846,0.8326416320816041,0.03272079493407037,0.8161908095404771,0.03395084051182675
KS-2,-20.91362,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.0,0.6045681,0.3954319,0.0,0.0,house,without_center,None,0.41822091104555226,0.6619330966548327,0.04146478760474711,0.6394569728486423,0.042087708734596316,0.8372918645932297,0.032352968807858755,0.8169158457922896,0.03389886116753797
KS-3,-3.199989,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.0,0.515999945,0.484000055,0.0,0.0,house,without_center,None,0.40702035101755085,0.6820091004550227,0.04082004693112754,0.659357967898395,0.041541370084274234,0.8439421971098555,0.031810475752666684,0.8268663433171659,0.03316495996917815
KS-4,-27.53099,Kansas,0.46,0.23,0.31,307.0,0.423,0.028,0.423,0.577,0.423,0.577,0.0,0.6376549499999999,0.36234505,0.0,0.0,house,without_center,None,0.4216210810540527,0.6579328966448322,0.041583163422822055,0.6291814590729536,0.04233891727163218,0.8298164908245412,0.03293979083332861,0.8081404070203511,0.03451486981284486
KY-1,-43.40771,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.71703855,0.28296145,0.0,0.0,house,without_center,None,0.5379768988449423,0.6195809790489525,0.04255506118218946,0.5922296114805741,0.04307486954547889,0.819065953297665,0.03374354095412995,0.7916145807290365,0.035600953158981756
KY-2,-37.63331,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.68816655,0.3118334499999999,0.0,0.0,house,without_center,None,0.5409770488524426,0.6297314865743286,0.04232599386968936,0.6130056502825141,0.0426928964558048,0.8297414870743538,0.03294555968316153,0.8164408220411021,0.03393293903953171
KY-3,20.47426,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.3976287,0.6023712999999999,0.0,0.0,house,without_center,None,0.48302415120756037,0.7004850242512126,0.04014946546602796,0.6867843392169608,0.04065397307448327,0.8393169658482924,0.032189859573310775,0.8237661883094155,0.03339778522925273
KY-4,-33.69741,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.66848705,0.33151295,0.0,0.0,house,without_center,None,0.535426771338567,0.6382569128456423,0.04211811762354029,0.6147807390369519,0.04265649744843703,0.8347417370868544,0.03255582649686818,0.8103405170258513,0.03436308350050549
KY-5,-59.78954,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.7989477,0.2010522999999999,0.0,0.0,house,without_center,None,0.5496274813740687,0.611955597779889,0.042714146859172374,0.5872043602180109,0.043155212128912754,0.8316665833291665,0.032796754145939244,0.8027401370068503,0.03488011610428481
KY-6,-13.11894,Kentucky,0.44,0.13,0.43,439.0,0.525,0.028,0.525,0.475,0.525,0.475,0.0,0.5655947,0.4344053,0.0,0.0,house,without_center,None,0.5124256212810641,0.6546577328866443,0.041677637037269004,0.6463823191159559,0.041906634975467566,0.8383919195959798,0.032264589725029866,0.8134906745337267,0.03414268209030634
LA-1,-40.22432,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.7011216,0.2988784,0.0,0.0,house,without_center,None,0.5421771088554428,0.6251812590629531,0.04243113933376657,0.604255212760638,0.04286362270531875,0.8353917695884794,0.03250438387676013,0.8154407720386019,0.034004403645410096
LA-2,55.67659,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.22161705,0.7783829499999999,0.0,0.0,house,without_center,None,0.4566728336416821,0.7521126056302816,0.03784772018630984,0.745087254362718,0.038200620009008875,0.8564428221411071,0.030734964241806086,0.8621181059052953,0.030220947234855383
LA-3,-42.79865,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.71399325,0.28600675,0.0,0.0,house,without_center,None,0.544127206360318,0.6292564628231412,0.04233715845471345,0.6146807340367019,0.04265856400798015,0.8343417170858543,0.032587393613350016,0.812365618280914,0.03422181558988937
LA-4,-33.83772,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.6691886,0.3308114,0.0,0.0,house,without_center,None,0.5369268463423171,0.6400570028501426,0.04207239742433614,0.6213060653032652,0.04251753134086904,0.828216410820541,0.03306235778118987,0.8076153807690385,0.0345508339146542
LA-5,-34.14235,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.6707117499999999,0.32928825,0.0,0.0,house,without_center,None,0.536076803840192,0.6181309065453273,0.04258616708722169,0.6068553427671384,0.04281439861238474,0.8263913195659783,0.03320088501640943,0.7996149807490375,0.035086831845995786
LA-6,-22.77275,Louisiana,0.41,0.16,0.43,465.0,0.523,0.028,0.523,0.477,0.523,0.477,0.0,0.6138637499999999,0.38613625,0.0,0.0,house,without_center,None,0.5289764488224411,0.6527326366318316,0.04173214599187272,0.6273813690684534,0.04238080102465288,0.8302165108255413,0.0329089843734465,0.8297914895744787,0.03294171404131101
MA-1,21.63849,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.39180755,0.60819245,0.0,0.0,house,without_center,None,0.09740487024351217,0.7690134506725337,0.03694293388763907,0.7291864593229661,0.03895162267379653,0.8506175308765438,0.03124554113459023,0.8379168958447922,0.032302818392346645
MA-2,29.77662,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.3511168999999999,0.6488831,0.0,0.0,house,without_center,None,0.09125456272813641,0.7691884594229712,0.0369331380102231,0.7257862893144658,0.03910389624739952,0.8441922096104806,0.03178969224372632,0.8501425071253563,0.031286441255686796
MA-3,26.28056,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.3685971999999999,0.6314028,0.0,0.0,house,without_center,None,0.0895544777238862,0.7525876293814691,0.03782337792423147,0.7172358617930896,0.03947428130508405,0.8441922096104806,0.03178969224372632,0.8358667933396671,0.03246667641078315
MA-4,27.75373,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.36123135,0.63876865,0.0,0.0,house,without_center,None,0.09175458772938647,0.7628131406570329,0.03728425455071418,0.7327616380819041,0.03878839701270126,0.8551927596379819,0.030845954626449793,0.8422921146057303,0.03194693079353941
MA-5,49.79446,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.2510276999999999,0.7489723,0.0,0.0,house,without_center,None,0.08110405520276014,0.7862893144657233,0.03593150224048034,0.7451622581129056,0.03819692204311553,0.8517675883794189,0.031146066851608072,0.8468673433671684,0.03156549983505776
MA-6,26.04362,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.3697819,0.6302181,0.0,0.0,house,without_center,None,0.09155457772888645,0.7586379318965948,0.037507909133403426,0.7164108205410271,0.03950908442627848,0.8492174608730436,0.03136577718297922,0.8501675083754188,0.03128429133241874
MA-7,73.41786,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.1329107,0.8670893,0.0,0.0,house,without_center,None,0.07410370518525926,0.8174658732936647,0.03385929576229875,0.7771638581929097,0.03647708979197112,0.8673683684184209,0.029730103101458374,0.8703185159257962,0.0294475499246671
MA-8,34.05433,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.32972835,0.67027165,0.0,0.0,house,without_center,None,0.09140457022851142,0.7589129456472823,0.03749332833962096,0.7289114455722786,0.038964045775828134,0.8453922696134807,0.0316895307077445,0.8512675633781689,0.031189395556976973
MA-9,16.72963,Massachusetts,0.27,0.17,0.56,704.0,0.09,0.028,0.09,0.91,0.09,0.91,0.0,0.4163518499999999,0.58364815,0.0,0.0,house,without_center,None,0.096054802740137,0.7552627631381569,0.037685139909897886,0.7215610780539028,0.039289146126573464,0.8541927096354818,0.030934180767973628,0.8435671783589179,0.03184159730087592
MD-1,-25.06874,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.6253437,0.3746563,0.0,0.0,house,without_center,None,0.18680934046702335,0.6988349417470874,0.04021246226424751,0.664083204160208,0.0413997936911636,0.8465173258662932,0.03159502283039454,0.8166908345417271,0.03391501395791554
MD-2,10.99566,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.4450216999999999,0.5549783,0.0,0.0,house,without_center,None,0.17455872793639682,0.7342867143357168,0.03871778815588903,0.7084104205210261,0.0398381845763249,0.8414670733536677,0.032014695175534104,0.8395919795989799,0.032167569608078386
MD-3,14.18876,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.4290562,0.5709438,0.0,0.0,house,without_center,None,0.1767588379418971,0.7409620481024051,0.038401726485758125,0.7022601130056503,0.040081002897446434,0.8491674583729186,0.03137005392501143,0.835266763338167,0.03251429076374632
MD-4,74.8873,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.1255635,0.8744365000000001,0.0,0.0,house,without_center,None,0.14740737036851842,0.7941397069853493,0.03544098781881789,0.7651882594129706,0.03715481660959354,0.8650182509125457,0.029951682972589877,0.8698934946747338,0.02948856348002854
MD-5,27.6208,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.361896,0.638104,0.0,0.0,house,without_center,None,0.16770838541927097,0.7504125206260313,0.03793433739091529,0.7169108455422771,0.03948801109772165,0.8421921096054803,0.03195516102827215,0.8446422321116056,0.031752209531188604
MD-6,-0.9533374,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.504766687,0.495233313,0.0,0.0,house,without_center,None,0.1808090404520226,0.7347617380869043,0.03869567459525483,0.7007600380019001,0.04013890571689001,0.8385169258462923,0.03225451308518782,0.8183909195459773,0.033792494355472553
MD-7,54.88766,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.2255617,0.7744382999999999,0.0,0.0,house,without_center,None,0.15400770038501926,0.7791889594479724,0.0363582403683603,0.7593379668983449,0.03747075272215403,0.856292814640732,0.03074832485818552,0.8604430221511076,0.030374413838279893
MD-8,52.80023,Maryland,0.31,0.14,0.55,644.0,0.167,0.028,0.167,0.833,0.167,0.833,0.0,0.2359988499999999,0.76400115,0.0,0.0,house,without_center,None,0.15210760538026902,0.7725386269313466,0.036743878732207184,0.7496374818740936,0.03797356501450729,0.8572678633931696,0.03066127599491383,0.8698434921746088,0.0294933817607632
ME-1,16.01526,Maine,0.36,0.17,0.47,303.0,0.477,0.032,0.477,0.523,0.477,0.523,0.0,0.4199237,0.5800763,0.0,0.0,house,without_center,None,0.4655732786639332,0.6997349867493374,0.04017817716517658,0.6874593729686485,0.04063009404273119,0.8552677633881693,0.030839317446636188,0.8424671233561678,0.031932516988313134
ME-2,-10.29927,Maine,0.36,0.17,0.47,303.0,0.477,0.032,0.477,0.523,0.477,0.523,0.0,0.55149635,0.44850365,0.0,0.0,house,without_center,None,0.4890244512225611,0.6643082154107706,0.04139293650455122,0.6475073753687683,0.04187631386576706,0.8405170258512926,0.0320923477686774,0.828566428321416,0.03303563599917828
MI-1,-23.75547,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.61877735,0.38122265,0.0,0.0,house,without_center,None,0.4095704785239262,0.6630831541577079,0.041430142745658635,0.6424571228561429,0.04201043792286929,0.8291664583229161,0.03298971049083372,0.8175658782939147,0.03385208970694191
MI-2,-31.02191,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.6551095499999999,0.34489045,0.0,0.0,house,without_center,None,0.4167708385419271,0.6493824691234562,0.04182521313781953,0.6259812990649533,0.042412942862233446,0.8336416820841042,0.03264247198338219,0.8086654332716636,0.03447880677183697
MI-3,2.744693,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.486276535,0.513723465,0.0,0.0,house,without_center,None,0.39171958597929896,0.6990099504975249,0.04020581013084501,0.6752837641882095,0.04104556377221163,0.8345417270863543,0.03257161859750802,0.8298914945747287,0.03293401966061047
MI-4,-8.712607,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.543563035,0.456436965,0.0,0.0,house,without_center,None,0.391969598479924,0.679933996699835,0.04089066945513037,0.656682834141707,0.041619481025279834,0.8348667433371668,0.032545947747044925,0.8295414770738537,0.032960931935662095
MI-5,-27.44294,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.6372147,0.3627853,0.0,0.0,house,without_center,None,0.408220411020551,0.6542077103855193,0.041690446941060506,0.6332816640832042,0.042241160258463646,0.828016400820041,0.03307760490212806,0.816490824541227,0.03392935591315086
MI-6,21.13806,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.3943097,0.6056903,0.0,0.0,house,without_center,None,0.3703685184259213,0.7078853942697134,0.03985925536690243,0.6913095654782739,0.04049197297344906,0.8467923396169807,0.031571831025131836,0.8515425771288564,0.031165579851312148
MI-7,-3.487974,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.51743987,0.48256013,0.0,0.0,house,without_center,None,0.391969598479924,0.6884094204710236,0.04059631662333648,0.6699334966748338,0.04121806899719906,0.8319165958297915,0.03277731545146642,0.828466423321166,0.03304327590588763
MI-8,-1.201374,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.50600687,0.49399313,0.0,0.0,house,without_center,None,0.3904695234761738,0.6894344717235862,0.04055964926063959,0.6686584329216461,0.041258287062595295,0.8435171758587929,0.03184574197902824,0.8251412570628531,0.03329499057846948
MI-9,-33.46297,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.66731485,0.33268515,0.0,0.0,house,without_center,None,0.42022101105055254,0.6576078803940197,0.041592636819380545,0.6389069453472673,0.04210168149203861,0.8345917295864793,0.03256767217501823,0.8148407420371018,0.03404710207817958
MI-10,-5.404607,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.527023035,0.4729769649999999,0.0,0.0,house,without_center,None,0.39256962848142407,0.6898344917245862,0.04054527703867881,0.6592329616480824,0.04154505287644814,0.8376668833441672,0.03232289903919983,0.8267163358167908,0.03317631456908933
MI-11,14.86063,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.42569685,0.57430315,0.0,0.0,house,without_center,None,0.37731886594329717,0.7148357417870894,0.03957507479516669,0.7026101305065253,0.04006741811192631,0.8466423321166058,0.0315844854925711,0.8429671483574179,0.031891258132063297
MI-12,43.95626,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.2802187,0.7197813,0.0,0.0,house,without_center,None,0.34726736336816844,0.7489624481224061,0.038007599085201085,0.7364118205910295,0.03861841185982411,0.8525176258812941,0.03108084465192959,0.8651182559127957,0.029942316315864408
MI-13,45.90776,Michigan,0.34,0.19,0.47,982.0,0.389,0.028,0.389,0.611,0.389,0.611,0.0,0.2704611999999999,0.7295388,0.0,0.0,house,without_center,None,0.33941697084854244,0.7500375018750938,0.03795333874629555,0.7252362618130906,0.03912825973747691,0.8544677233861693,0.030909968464242744,0.8539426971348567,0.0309561592302359
MN-1,-13.93831,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.5696915499999999,0.43030845,0.0,0.0,house,without_center,None,0.4104705235261763,0.6778088904445223,0.04096203043201095,0.6588079403970198,0.04155755031850737,0.8353917695884794,0.03250438387676013,0.8278913945697285,0.033087126067494074
MN-2,1.158694,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.49420653,0.50579347,0.0,0.0,house,without_center,None,0.3884694234711736,0.6988099404970248,0.0402134120014913,0.6754837741887094,0.041038997002814305,0.8310915545777289,0.032841363983952376,0.8326666333316666,0.03271884200756386
MN-3,14.35376,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.4282312,0.5717688,0.0,0.0,house,without_center,None,0.3791689584479224,0.7060103005150258,0.039933984498506846,0.6910845542277114,0.0405001353170507,0.8422671133556678,0.03194898877646268,0.8501425071253563,0.031286441255686796
MN-4,32.09563,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.33952185,0.66047815,0.0,0.0,house,without_center,None,0.3695684784239212,0.7362618130906545,0.03862546451142117,0.7238361918095905,0.03918993991426142,0.8575178758937947,0.030638877533891506,0.851967598379919,0.03112870120347734
MN-5,57.11019,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.2144490499999999,0.78555095,0.0,0.0,house,without_center,None,0.34596729836491824,0.7513625681284064,0.03788603032399928,0.7430371518575929,0.03830112251946651,0.8528676433821691,0.03105031310299583,0.864393219660983,0.030010100331599628
MN-6,-22.85337,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.61426685,0.3857331499999999,0.0,0.0,house,without_center,None,0.41482074103705185,0.6661583079153958,0.041336155274427654,0.6550577528876445,0.04166621579898655,0.8385669283464173,0.03225048050530485,0.8215660783039151,0.033560701434360324
MN-7,-36.62228,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.6831114,0.3168885999999999,0.0,0.0,house,without_center,None,0.42287114355717786,0.6439071953597679,0.0419724487392754,0.61985599279964,0.04254911638723494,0.8329166458322916,0.03269929824977123,0.8100155007750387,0.03438561674465014
MN-8,-14.93217,Minnesota,0.39,0.15,0.46,563.0,0.391,0.028,0.391,0.609,0.391,0.609,0.0,0.57466085,0.42533915,0.0,0.0,house,without_center,None,0.39911995599779987,0.6824591229561479,0.040804608090699794,0.6579828991449572,0.041581704053208324,0.84009200460023,0.032126956437494046,0.8202160108005401,0.0336597353349642
MO-1,52.22362,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.2388819,0.7611181,0.0,0.0,house,without_center,None,0.46507325366268315,0.7365118255912795,0.038613706889010606,0.7309115455772789,0.03887326441014137,0.8503175158757939,0.03127138546377716,0.8576678833941697,0.030625423067102486
MO-2,-15.00905,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.5750452500000001,0.42495475,0.0,0.0,house,without_center,None,0.5240262013100655,0.6570578528926446,0.0416086193708275,0.6457322866143307,0.041924038112079565,0.8368918445922295,0.03238497567692453,0.8289664483224162,0.033005035406538916
MO-3,-32.49918,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.6624959,0.3375041,0.0,0.0,house,without_center,None,0.5460273013650683,0.6301315065753288,0.04231655805218343,0.6148557427871394,0.04265494628088999,0.8340917045852292,0.0326070883954288,0.8070153507675384,0.03459181499107778
MO-4,-44.84298,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.7242149,0.2757851,0.0,0.0,house,without_center,None,0.5522276113805691,0.6062053102655133,0.04282682364699753,0.592629631481574,0.04306827409750922,0.8378418920946047,0.03230884545761155,0.8021151057552878,0.03492172904592695
MO-5,19.79319,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.40103405,0.59896595,0.0,0.0,house,without_center,None,0.4895244762238112,0.7033601680084004,0.040038213171091276,0.6926846342317117,0.04044184718970628,0.8420921046052303,0.031963386739815955,0.8410170508525425,0.032051528404758764
MO-6,-42.23775,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.71118875,0.28881125,0.0,0.0,house,without_center,None,0.5486774338716935,0.6174558727936397,0.042600510313902246,0.6025551277563879,0.04289512241906713,0.8275913795689784,0.03310995089890924,0.8112905645282265,0.034296996525298766
MO-7,-47.12061,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.73560305,0.2643969499999999,0.0,0.0,house,without_center,None,0.5476773838691935,0.6117805890294514,0.04271766828463803,0.6034801740087005,0.04287804997292473,0.8261663083154158,0.03321787036675594,0.8063153157657883,0.03463946403801815
MO-8,-55.91422,Missouri,0.41,0.18,0.42,642.0,0.528,0.028,0.528,0.472,0.528,0.472,0.0,0.7795711000000001,0.2204288999999999,0.0,0.0,house,without_center,None,0.5586779338966948,0.6071553577678883,0.042808637186557676,0.583729186459323,0.04320805870860661,0.8332416620831041,0.032673851914197985,0.804415220761038,0.034767922110312634
MS-1,-34.88673,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.0,0.67443365,0.32556635,0.0,0.0,house,without_center,None,0.5545777288864443,0.6270813540677034,0.04238772052395982,0.6093304665233261,0.04276636003831386,0.8384419220961048,0.03226055989338381,0.8101405070253513,0.03437695465422573
MS-2,23.13287,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.0,0.38433565,0.61566435,0.0,0.0,house,without_center,None,0.5076253812690634,0.7047852392619631,0.03998236718870116,0.6856342817140857,0.04069442545408662,0.8577678883944198,0.030616447000611894,0.8582179108955448,0.030575990993249817
MS-3,-28.1043,Mississippi,0.44,0.14,0.42,309.0,0.541,0.028,0.541,0.4589999999999999,0.541,0.4589999999999999,0.0,0.6405215,0.3594785,0.0,0.0,house,without_center,None,0.5394769738486924,0.6311565578278914,0.04229223647225338,0.6233311665583279,0.042472745349505216,0.8349167458372919,0.03254199437438235,0.824141207060353,0.03336982490348947
