district,partisan_lean (%),state_name,Republican/lean Rep.,No lean,Democrat/lean Dem.,lean sample size,firearm ownership,firearm ownership margin of error,has_gun_in_house_True,has_gun_in_house_False,is_gun_owner_True,is_gun_owner_False,political_lean_center,political_lean_right,political_lean_left,lean_sum,right_only_flag,body,model,errors_short,gun_owner_fraction_right_only,for_assault_weapon_ban_True_full_sample_mean,for_assault_weapon_ban_True_full_sample_stderr,for_large_magazine_ban_True_full_sample_mean,for_large_magazine_ban_True_full_sample_stderr,for_background_checks_True_full_sample_mean,for_background_checks_True_full_sample_stderr,for_safe_storage_laws_True_full_sample_mean,for_safe_storage_laws_True_full_sample_stderr
CA-50,26.20730242307693,California,0.3,0.21,0.4899999999999999,3697.0,0.163,0.028,0.163,0.8370000000000002,0.163,0.8370000000000002,0.21,0.2639634878846154,0.5260365121153846,0.0,1.0,house,right_only,None,0.2273157795036939,0.616120477363137,0.0735413715377389,0.5794658079181663,0.07464762491536092,0.8169160825913999,0.05848106213813032,0.7580034097366926,0.06476518844437673
CA-51,26.20730242307693,California,0.3,0.21,0.4899999999999999,3697.0,0.163,0.028,0.163,0.8370000000000002,0.163,0.8370000000000002,0.21,0.2639634878846154,0.5260365121153846,0.0,1.0,house,right_only,None,0.2273157795036939,0.616120477363137,0.0735413715377389,0.5794658079181663,0.07464762491536092,0.8169160825913999,0.05848106213813032,0.7580034097366926,0.06476518844437673
CA-52,26.20730242307693,California,0.3,0.21,0.4899999999999999,3697.0,0.163,0.028,0.163,0.8370000000000002,0.163,0.8370000000000002,0.21,0.2639634878846154,0.5260365121153846,0.0,1.0,house,right_only,None,0.2273157795036939,0.616120477363137,0.0735413715377389,0.5794658079181663,0.07464762491536092,0.8169160825913999,0.05848106213813032,0.7580034097366926,0.06476518844437673
CO-1,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-2,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-3,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-4,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-5,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-6,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-7,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CO-8,6.323284500000001,Colorado,0.41,0.17,0.42,504.0,0.379,0.028,0.379,0.621,0.379,0.621,0.17,0.3833835774999999,0.4466164225,0.0,1.0,house,right_only,None,0.4709795226294509,0.5584974566323203,0.07508940019100324,0.5219120907786619,0.07553600116291292,0.8127037954871528,0.058997289964178086,0.7680318247032738,0.06382711897229791
CT-1,12.2597628,Connecticut,0.32,0.18,0.5,377.0,0.188,0.028,0.188,0.812,0.188,0.812,0.18,0.348701186,0.471298814,0.0,1.0,house,right_only,None,0.280613708058503,0.6103383997705765,0.07374466085752535,0.5585747060510466,0.07508802314936094,0.807427588184686,0.05962800201352318,0.7975336965873243,0.06076483571524633
CT-2,12.2597628,Connecticut,0.32,0.18,0.5,377.0,0.188,0.028,0.188,0.812,0.188,0.812,0.18,0.348701186,0.471298814,0.0,1.0,house,right_only,None,0.280613708058503,0.6103383997705765,0.07374466085752535,0.5585747060510466,0.07508802314936094,0.807427588184686,0.05962800201352318,0.7975336965873243,0.06076483571524633
CT-3,12.2597628,Connecticut,0.32,0.18,0.5,377.0,0.188,0.028,0.188,0.812,0.188,0.812,0.18,0.348701186,0.471298814,0.0,1.0,house,right_only,None,0.280613708058503,0.6103383997705765,0.07374466085752535,0.5585747060510466,0.07508802314936094,0.807427588184686,0.05962800201352318,0.7975336965873243,0.06076483571524633
CT-4,12.2597628,Connecticut,0.32,0.18,0.5,377.0,0.188,0.028,0.188,0.812,0.188,0.812,0.18,0.348701186,0.471298814,0.0,1.0,house,right_only,None,0.280613708058503,0.6103383997705765,0.07374466085752535,0.5585747060510466,0.07508802314936094,0.807427588184686,0.05962800201352318,0.7975336965873243,0.06076483571524633
CT-5,12.2597628,Connecticut,0.32,0.18,0.5,377.0,0.188,0.028,0.188,0.812,0.188,0.812,0.18,0.348701186,0.471298814,0.0,1.0,house,right_only,None,0.280613708058503,0.6103383997705765,0.07374466085752535,0.5585747060510466,0.07508802314936094,0.807427588184686,0.05962800201352318,0.7975336965873243,0.06076483571524633
DE-1,13.92317,Delaware,0.29,0.17,0.55,301.0,0.387,0.028,0.387,0.613,0.387,0.613,0.17,0.34538415,0.4846158499999999,0.0,1.0,house,right_only,None,0.4942811640364847,0.5609526567250616,0.07504473215262471,0.513392210800637,0.07558151559767588,0.8110612422180397,0.059195512178594034,0.7705950485015203,0.06357932770231517
FL-1,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-2,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-3,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-4,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-5,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-6,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-7,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-8,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-9,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-10,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-11,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-12,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-13,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-14,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-15,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-16,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-17,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-18,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-19,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-20,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-21,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-22,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-23,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-24,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-25,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-26,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-27,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
FL-28,-6.056758939285714,Florida,0.3699999999999998,0.19,0.4399999999999999,2020.0,0.288,0.028,0.288,0.712,0.288,0.712,0.19,0.4352837946964286,0.3747162053035714,0.0,1.0,house,right_only,None,0.36932797242963816,0.5843193566915565,0.07452576932752092,0.5355542791499139,0.075417244437996,0.8064330844342332,0.0597449447312456,0.7709936817920735,0.06354049185575568
GA-1,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-2,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-3,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-4,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-5,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-6,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-7,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-8,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-9,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-10,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-11,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-12,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-13,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
GA-14,-6.901201785714286,Georgia,0.41,0.18,0.41,968.0,0.3769999999999999,0.028,0.3769999999999999,0.623,0.3769999999999999,0.623,0.18,0.4445060089285714,0.3754939910714285,0.0,1.0,house,right_only,None,0.47446569178852643,0.5703599550056243,0.07485629366501347,0.5329583802024747,0.07544420216063842,0.8069178852643419,0.05968801343361353,0.7868391451068617,0.061929580201056905
HI-1,31.816015,Hawaii,0.28,0.2,0.51,312.0,0.091,0.032,0.091,0.909,0.091,0.909,0.2,0.240919925,0.559080075,0.0,1.0,house,right_only,None,0.12723121627231215,0.6446658364466584,0.07237477735024346,0.5915317559153175,0.07433093775679014,0.7946243254462433,0.06108813406403555,0.7400373599003736,0.06632598715800421
HI-2,31.816015,Hawaii,0.28,0.2,0.51,312.0,0.091,0.032,0.091,0.909,0.091,0.909,0.2,0.240919925,0.559080075,0.0,1.0,house,right_only,None,0.12723121627231215,0.6446658364466584,0.07237477735024346,0.5915317559153175,0.07433093775679014,0.7946243254462433,0.06108813406403555,0.7400373599003736,0.06632598715800421
IA-1,-9.7422845,Iowa,0.41,0.19,0.4,330.0,0.385,0.032,0.385,0.615,0.385,0.615,0.19,0.4537114225,0.3562885775,0.0,1.0,house,right_only,None,0.4836896627727573,0.5813863786643156,0.07460029324213709,0.5541657482918227,0.0751636714542389,0.8133127617368305,0.058923364846872155,0.7786532951289398,0.06277836835621428
IA-2,-9.7422845,Iowa,0.41,0.19,0.4,330.0,0.385,0.032,0.385,0.615,0.385,0.615,0.19,0.4537114225,0.3562885775,0.0,1.0,house,right_only,None,0.4836896627727573,0.5813863786643156,0.07460029324213709,0.5541657482918227,0.0751636714542389,0.8133127617368305,0.058923364846872155,0.7786532951289398,0.06277836835621428
IA-3,-9.7422845,Iowa,0.41,0.19,0.4,330.0,0.385,0.032,0.385,0.615,0.385,0.615,0.19,0.4537114225,0.3562885775,0.0,1.0,house,right_only,None,0.4836896627727573,0.5813863786643156,0.07460029324213709,0.5541657482918227,0.0751636714542389,0.8133127617368305,0.058923364846872155,0.7786532951289398,0.06277836835621428
IA-4,-9.7422845,Iowa,0.41,0.19,0.4,330.0,0.385,0.032,0.385,0.615,0.385,0.615,0.19,0.4537114225,0.3562885775,0.0,1.0,house,right_only,None,0.4836896627727573,0.5813863786643156,0.07460029324213709,0.5541657482918227,0.0751636714542389,0.8133127617368305,0.058923364846872155,0.7786532951289398,0.06277836835621428
ID-1,-36.09103,Idaho,0.49,0.19,0.32,320.0,0.578,0.032,0.578,0.422,0.578,0.422,0.19,0.58545515,0.22454485,1.1102230246251563e-16,1.0,house,right_only,None,0.6524895379622513,0.5474421385259203,0.0752675186773976,0.5145614484584509,0.0755765712052113,0.8174054146383124,0.05842034710959894,0.7651379280895039,0.06410290920456103
ID-2,-36.09103,Idaho,0.49,0.19,0.32,320.0,0.578,0.032,0.578,0.422,0.578,0.422,0.19,0.58545515,0.22454485,1.1102230246251563e-16,1.0,house,right_only,None,0.6524895379622513,0.5474421385259203,0.0752675186773976,0.5145614484584509,0.0755765712052113,0.8174054146383124,0.05842034710959894,0.7651379280895039,0.06410290920456103
IL-1,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-2,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-3,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-4,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-5,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-6,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
IL-7,14.926163588235294,Illinois,0.33,0.19,0.48,1326.0,0.226,0.028,0.226,0.774,0.226,0.774,0.19,0.3303691820588236,0.4796308179411764,0.0,1.0,house,right_only,None,0.3400938398668079,0.6008778568185258,0.07405381587974584,0.54911457545028,0.07524298468210405,0.8135311033752082,0.05889680172142871,0.7772816709550476,0.06291708941597411
